EOCRC_1	15	38666000	39343000	677	0
EOCRC_1	15	39343000	39382000	39	0
EOCRC_1	15	39382000	39384000	2	0
EOCRC_1	15	39384000	39725000	341	0
EOCRC_1	15	39725000	39769000	44	0
EOCRC_1	15	39769000	39779000	10	0
EOCRC_1	15	39779000	41259000	1480	0
EOCRC_1	15	41259000	41785000	526	0
EOCRC_1	15	41785000	41795000	10	0
EOCRC_1	15	41795000	43125000	1330	0
EOCRC_1	15	43125000	43530000	405	0
EOCRC_1	15	43530000	43540000	10	0
EOCRC_1	15	43540000	46463000	2923	0
EOCRC_1	15	46463000	48206000	1743	0
EOCRC_1	15	48206000	48214000	8	0
EOCRC_1	15	48214000	48319000	105	0.584963
EOCRC_1	15	48319000	48329000	10	0.584963
EOCRC_1	15	48329000	48385000	56	0
EOCRC_1	15	48385000	48395000	10	0
EOCRC_1	15	48395000	50898000	2503	0.584963
EOCRC_1	15	50898000	50904000	6	0.584963
EOCRC_1	15	50904000	50954000	50	0
EOCRC_1	15	50954000	51920000	966	0.584963
EOCRC_1	15	51920000	52562000	642	0
EOCRC_1	15	52562000	52567000	5	0
EOCRC_1	15	52567000	53085000	518	0.584963
EOCRC_1	15	53085000	55697000	2612	0
EOCRC_1	15	55697000	55838000	141	0
EOCRC_1	15	55838000	55858000	20	0
EOCRC_1	15	55858000	56790000	932	0
EOCRC_1	15	56790000	56800000	10	0
EOCRC_1	15	56800000	59507000	2707	0.584963
EOCRC_1	15	59507000	59562000	55	0.584963
EOCRC_1	15	59562000	59574000	12	0.584963
EOCRC_1	15	59574000	62930000	3356	0.584963
EOCRC_1	15	62930000	63010000	80	0.584963
EOCRC_1	15	63010000	63011000	1	0.584963
EOCRC_1	15	63011000	64343000	1332	0.584963
EOCRC_1	15	64343000	64348000	5	0.584963
EOCRC_1	15	64348000	65134000	786	0.584963
EOCRC_1	15	65134000	66158000	1024	0
EOCRC_1	15	66158000	66182000	24	0
EOCRC_1	15	66182000	66929000	747	0.584963
EOCRC_1	15	66929000	66946000	17	0.584963
EOCRC_1	15	66946000	67223000	277	0.584963
EOCRC_1	15	67223000	67231000	8	0.584963
EOCRC_1	15	67231000	69652000	2421	0.584963
EOCRC_1	15	69652000	69655000	3	0.584963
EOCRC_1	15	69655000	69723000	68	0
EOCRC_1	15	69723000	69727000	4	0
EOCRC_1	15	69727000	72646000	2919	0
EOCRC_1	15	72646000	72651000	5	0
EOCRC_1	15	72651000	72872000	221	0
EOCRC_1	15	72872000	72873000	1	0
EOCRC_1	15	72873000	73276000	403	0.584963
EOCRC_1	15	73276000	73823000	547	0.584963
EOCRC_1	15	73823000	73829000	6	0.584963
EOCRC_1	15	73829000	76159000	2330	0.584963
EOCRC_1	15	76159000	76169000	10	0.584963
EOCRC_1	15	76169000	76291000	122	0
EOCRC_1	15	76291000	76298000	7	0
EOCRC_1	15	76298000	76797000	499	0.584963
EOCRC_1	15	76797000	76800000	3	0.584963
EOCRC_1	15	76800000	76822000	22	0.584963
EOCRC_1	15	76822000	76836000	14	0.584963
EOCRC_1	15	76836000	77778000	942	0.584963
EOCRC_1	15	77778000	78028000	250	0
EOCRC_1	15	78028000	78035000	7	0
EOCRC_1	15	78035000	78511000	476	0
EOCRC_1	15	78511000	78515000	4	0
EOCRC_1	15	78515000	79126000	611	0.584963
EOCRC_1	15	79126000	79128000	2	0.584963
EOCRC_1	15	79128000	79259000	131	0
EOCRC_1	15	79259000	79262000	3	0
EOCRC_1	15	79262000	79733000	471	0
EOCRC_1	15	79733000	79737000	4	0
EOCRC_1	15	79737000	79895000	158	0
EOCRC_1	15	79895000	79905000	10	0
EOCRC_1	15	79905000	80521000	616	0
EOCRC_1	15	80521000	80529000	8	0
EOCRC_1	15	80529000	80623000	94	0
EOCRC_1	15	80623000	80624000	1	0
EOCRC_1	15	80624000	85467000	4843	0
EOCRC_1	15	85467000	85976000	509	0.584963
EOCRC_1	15	85976000	85988000	12	0.584963
EOCRC_1	15	85988000	90374000	4386	0.584963
EOCRC_1	15	90374000	91199000	825	0.584963
EOCRC_1	15	91199000	92925000	1726	0.584963
EOCRC_1	15	92925000	92949000	24	0.584963
EOCRC_1	15	92949000	93008000	59	0
EOCRC_1	15	93008000	93016000	8	0
EOCRC_1	15	93016000	93328000	312	0
EOCRC_1	15	93328000	93342000	14	0
EOCRC_1	15	93342000	93617000	275	0.584963
EOCRC_1	15	93617000	98721000	5104	0
EOCRC_1	15	98721000	98726000	5	0
EOCRC_1	15	98726000	98805000	79	0
EOCRC_1	15	98805000	98815000	10	0
EOCRC_1	15	98815000	100956000	2141	0.584963
EOCRC_1	15	100956000	100963000	7	0.584963
EOCRC_1	15	100963000	101083000	120	0.584963
EOCRC_1	15	101083000	102399000	1316	0
EOCRC_1	15	102399000	102531392	133	0
EOCRC_1	16	0	94000	94	0
EOCRC_1	16	94000	123000	29	0
EOCRC_1	16	123000	126000	3	0
EOCRC_1	16	126000	3777000	3651	0
EOCRC_1	16	3777000	3940000	163	0
EOCRC_1	16	3940000	5693000	1753	0
EOCRC_1	16	5693000	5750000	57	0
EOCRC_1	16	5750000	5751000	1	0
EOCRC_1	16	5751000	7322000	1571	0
EOCRC_1	16	7322000	7395000	73	0
EOCRC_1	16	7395000	11922000	4527	0
EOCRC_1	16	11922000	12057000	135	0
EOCRC_1	16	12057000	12068000	11	0
EOCRC_1	16	12068000	18989000	6921	0
EOCRC_1	16	18989000	19105000	116	0
EOCRC_1	16	19105000	19106000	1	0
EOCRC_1	16	19106000	22960000	3854	0
EOCRC_1	16	22960000	22994000	34	0
EOCRC_1	16	22994000	23002000	8	0
EOCRC_1	16	23002000	23401000	399	0
EOCRC_1	16	23401000	23526000	125	0
EOCRC_1	16	23526000	23529000	3	0
EOCRC_1	16	23529000	24961000	1432	0
EOCRC_1	16	24961000	25045000	84	0
EOCRC_1	16	25045000	25047000	2	0
EOCRC_1	16	25047000	46625000	21578	0
EOCRC_1	16	46625000	46649000	24	0.584963
EOCRC_1	16	46649000	46663000	14	0.584963
EOCRC_1	16	46663000	47309000	646	0.584963
EOCRC_1	16	47309000	47336000	27	0.584963
EOCRC_1	16	47336000	49042000	1706	0
EOCRC_1	16	49042000	49144000	102	0
EOCRC_1	16	49144000	49147000	3	0
EOCRC_1	16	49147000	49875000	728	0
EOCRC_1	16	49875000	49961000	86	0
EOCRC_1	16	49961000	58587000	8626	0
EOCRC_1	16	58587000	58711000	124	0
EOCRC_1	16	58711000	58733000	22	0
EOCRC_1	16	58733000	61094000	2361	0
EOCRC_1	16	61094000	61097000	3	0
EOCRC_1	16	61097000	61994000	897	0
EOCRC_1	16	61994000	62219000	225	0
EOCRC_1	16	62219000	90354753	28136	0
EOCRC_1	17	0	15942000	15942	0
EOCRC_1	17	15942000	16008000	66	0
EOCRC_1	17	16008000	16012000	4	0
EOCRC_1	17	16012000	22005000	5993	0
EOCRC_1	17	22005000	22032000	27	-1
EOCRC_1	17	22032000	28433000	6401	0
EOCRC_1	17	28433000	28529000	96	0
EOCRC_1	17	28529000	28532000	3	0
EOCRC_1	17	28532000	34849000	6317	0
EOCRC_1	17	34849000	34985000	136	0
EOCRC_1	17	34985000	46737000	11752	0
EOCRC_1	17	46737000	46774000	37	0
EOCRC_1	17	46774000	46779000	5	0
EOCRC_1	17	46779000	53821000	7042	0
EOCRC_1	17	53821000	53960000	139	0
EOCRC_1	17	53960000	54123000	163	0
EOCRC_1	17	54123000	63365000	9242	0
EOCRC_1	17	63365000	63426000	61	0
EOCRC_1	17	63426000	63433000	7	0
EOCRC_1	17	63433000	72492000	9059	0
EOCRC_1	17	72492000	72625000	133	0
EOCRC_1	17	72625000	81195210	8571	0
EOCRC_1	18	0	876000	876	0
EOCRC_1	18	876000	901000	25	0
EOCRC_1	18	901000	905000	4	0
EOCRC_1	18	905000	2482000	1577	0
EOCRC_1	18	2482000	2858000	376	0.584963
EOCRC_1	18	2858000	2935000	77	0
EOCRC_1	18	2935000	3001000	66	0
EOCRC_1	18	3001000	3011000	10	0
EOCRC_1	18	3011000	3483000	472	0
EOCRC_1	18	3483000	3515000	32	0
EOCRC_1	18	3515000	3519000	4	0
EOCRC_1	18	3519000	5407000	1888	0
EOCRC_1	18	5407000	5416000	9	0.584963
EOCRC_1	18	5416000	6006000	590	0
EOCRC_1	18	6006000	6018000	12	0
EOCRC_1	18	6018000	6029000	11	0
EOCRC_1	18	6029000	10741000	4712	0
EOCRC_1	18	10741000	10760000	19	0
EOCRC_1	18	10760000	10762000	2	0
EOCRC_1	18	10762000	10857000	95	0
EOCRC_1	18	10857000	11016000	159	0
EOCRC_1	18	11016000	11025000	9	0
EOCRC_1	18	11025000	18895000	7870	0
EOCRC_1	18	18895000	18910000	15	0
EOCRC_1	18	18910000	18911000	1	0
EOCRC_1	18	18911000	19313000	402	0
EOCRC_1	18	19313000	19793000	480	0.584963
EOCRC_1	18	19793000	19794000	1	0.584963
EOCRC_1	18	19794000	21341000	1547	0
EOCRC_1	18	21341000	21439000	98	0.584963
EOCRC_1	18	21439000	21558000	119	0.584963
EOCRC_1	18	21558000	21810000	252	0.584963
EOCRC_1	18	21810000	21822000	12	0.584963
EOCRC_1	18	21822000	21944000	122	0.584963
EOCRC_1	18	21944000	21947000	3	0.584963
EOCRC_1	18	21947000	22464000	517	0.584963
EOCRC_1	18	22464000	22473000	9	0.584963
EOCRC_1	18	22473000	24491000	2018	0
EOCRC_1	18	24491000	24615000	124	0
EOCRC_1	18	24615000	24616000	1	0
EOCRC_1	18	24616000	25744000	1128	0
EOCRC_1	18	25744000	25891000	147	0
EOCRC_1	18	25891000	34443000	8552	0
EOCRC_1	18	34443000	34555000	112	0
EOCRC_1	18	34555000	34556000	1	0
EOCRC_1	18	34556000	35126000	570	0
EOCRC_1	18	35126000	35310000	184	0
EOCRC_1	18	35310000	35321000	11	0
EOCRC_1	18	35321000	39057000	3736	0
EOCRC_1	18	39057000	39162000	105	0
EOCRC_1	18	39162000	39165000	3	0
EOCRC_1	18	39165000	39936000	771	0
EOCRC_1	18	39936000	40072000	136	0
EOCRC_1	18	40072000	40074000	2	0
EOCRC_1	18	40074000	42090000	2016	0
EOCRC_1	18	42090000	42256000	166	0
EOCRC_1	18	42256000	42287000	31	0
EOCRC_1	18	42287000	43526000	1239	0
EOCRC_1	18	43526000	43865000	339	0
EOCRC_1	18	43865000	43882000	17	0
EOCRC_1	18	43882000	43976000	94	0
EOCRC_1	18	43976000	43996000	20	0
EOCRC_1	18	43996000	44011000	15	0
EOCRC_1	18	44011000	48060000	4049	0
EOCRC_1	18	48060000	48130000	70	0
EOCRC_1	18	48130000	48132000	2	0
EOCRC_1	18	48132000	52573000	4441	0
EOCRC_1	18	52573000	52669000	96	0
EOCRC_1	18	52669000	52673000	4	0
EOCRC_1	18	52673000	53905000	1232	0
EOCRC_1	18	53905000	54158000	253	0
EOCRC_1	18	54158000	54185000	27	0
EOCRC_1	18	54185000	54441000	256	0
EOCRC_1	18	54441000	54593000	152	0
EOCRC_1	18	54593000	54648000	55	0
EOCRC_1	18	54648000	55305000	657	0
EOCRC_1	18	55305000	55438000	133	0
EOCRC_1	18	55438000	55439000	1	0
EOCRC_1	18	55439000	55514000	75	0
EOCRC_1	18	55514000	55565000	51	0
EOCRC_1	18	55565000	55702000	137	0
EOCRC_1	18	55702000	55765000	63	0
EOCRC_1	18	55765000	55766000	1	0
EOCRC_1	18	55766000	57139000	1373	0
EOCRC_1	18	57139000	57190000	51	0
EOCRC_1	18	57190000	57191000	1	0
EOCRC_1	18	57191000	57234000	43	0
EOCRC_1	18	57234000	57311000	77	0
EOCRC_1	18	57311000	57329000	18	0
EOCRC_1	18	57329000	60234000	2905	0
EOCRC_1	18	60234000	60275000	41	0
EOCRC_1	18	60275000	60276000	1	0
EOCRC_1	18	60276000	64364000	4088	0
EOCRC_1	18	64364000	64461000	97	0
EOCRC_1	18	64461000	64464000	3	0
EOCRC_1	18	64464000	65291000	827	0
EOCRC_1	18	65291000	65622000	331	0
EOCRC_1	18	65622000	66368000	746	0
EOCRC_1	18	66368000	66401000	33	0
EOCRC_1	18	66401000	66414000	13	0
EOCRC_1	18	66414000	68808000	2394	0
EOCRC_1	18	68808000	69026000	218	0
EOCRC_1	18	69026000	69038000	12	0
EOCRC_1	18	69038000	69637000	599	0
EOCRC_1	18	69637000	69655000	18	0
EOCRC_1	18	69655000	69661000	6	0
EOCRC_1	18	69661000	70848000	1187	0
EOCRC_1	18	70848000	70920000	72	0
EOCRC_1	18	70920000	70930000	10	0
EOCRC_1	18	70930000	71269000	339	0
EOCRC_1	18	71269000	71304000	35	0
EOCRC_1	18	71304000	73007000	1703	0
EOCRC_1	18	73007000	73076000	69	0
EOCRC_1	18	73076000	73079000	3	0
EOCRC_1	18	73079000	74321000	1242	0
EOCRC_1	18	74321000	74444000	123	0
EOCRC_1	18	74444000	74448000	4	0
EOCRC_1	18	74448000	75178000	730	0
EOCRC_1	18	75178000	75203000	25	0
EOCRC_1	18	75203000	75205000	2	0
EOCRC_1	18	75205000	78077248	2873	0
EOCRC_1	19	0	6586000	6586	0
EOCRC_1	19	6586000	6673000	87	0
EOCRC_1	19	6673000	6684000	11	0
EOCRC_1	19	6684000	15339000	8655	0
EOCRC_1	19	15339000	15507000	168	0
EOCRC_1	19	15507000	15511000	4	0
EOCRC_1	19	15511000	18037000	2526	0
EOCRC_1	19	18037000	18137000	100	0
EOCRC_1	19	18137000	18144000	7	0
EOCRC_1	19	18144000	19262000	1118	0
EOCRC_1	19	19262000	19741000	479	0
EOCRC_1	19	19741000	19753000	12	0
EOCRC_1	19	19753000	39576000	19823	0
EOCRC_1	19	39576000	39691000	115	0
EOCRC_1	19	39691000	39696000	5	0
EOCRC_1	19	39696000	48109000	8413	0
EOCRC_1	19	48109000	48209000	100	0
EOCRC_1	19	48209000	49523000	1314	0
EOCRC_1	19	49523000	49716000	193	0
EOCRC_1	19	49716000	49718000	2	0
EOCRC_1	19	49718000	49977000	259	0
EOCRC_1	19	49977000	50141000	164	0
EOCRC_1	19	50141000	50143000	2	0
EOCRC_1	19	50143000	56580000	6437	0
EOCRC_1	19	56580000	56664000	84	0
EOCRC_1	19	56664000	56665000	1	0
EOCRC_1	19	56665000	59128983	2464	0
EOCRC_1	20	0	8815000	8815	0
EOCRC_1	20	8815000	8850000	35	0
EOCRC_1	20	8850000	16493000	7643	0
EOCRC_1	20	16493000	16601000	108	0
EOCRC_1	20	16601000	16606000	5	0
EOCRC_1	20	16606000	22028000	5422	0
EOCRC_1	20	22028000	22185000	157	0
EOCRC_1	20	22185000	22225000	40	0
EOCRC_1	20	22225000	24351000	2126	0
EOCRC_1	20	24351000	24431000	80	0
EOCRC_1	20	24431000	24435000	4	0
EOCRC_1	20	24435000	32377000	7942	0
EOCRC_1	20	32377000	32509000	132	0
EOCRC_1	20	32509000	32512000	3	0
EOCRC_1	20	32512000	55445000	22933	0
EOCRC_1	20	55445000	55526000	81	0
EOCRC_1	20	55526000	55543000	17	0
EOCRC_1	20	55543000	57542000	1999	0
EOCRC_1	20	57542000	57674000	132	0
EOCRC_1	20	57674000	57677000	3	0
EOCRC_1	20	57677000	60537000	2860	0
EOCRC_1	20	60537000	60631000	94	0
EOCRC_1	20	60631000	62323000	1692	0
EOCRC_1	20	62323000	62326000	3	0.584963
EOCRC_1	20	62326000	63025520	700	0
EOCRC_1	21	0	10747000	10747	0
EOCRC_1	21	10747000	10874000	127	0
EOCRC_1	21	10874000	17693000	6819	0
EOCRC_1	21	17693000	17704000	11	0
EOCRC_1	21	17704000	17727000	23	0
EOCRC_1	21	17727000	19450000	1723	0
EOCRC_1	21	19450000	19485000	35	0
EOCRC_1	21	19485000	19489000	4	0
EOCRC_1	21	19489000	20271000	782	0
EOCRC_1	21	20271000	20319000	48	0
EOCRC_1	21	20319000	20321000	2	0
EOCRC_1	21	20321000	21657000	1336	0
EOCRC_1	21	21657000	21704000	47	0
EOCRC_1	21	21704000	21714000	10	0
EOCRC_1	21	21714000	22114000	400	0
EOCRC_1	21	22114000	22130000	16	0
EOCRC_1	21	22130000	22136000	6	0
EOCRC_1	21	22136000	23390000	1254	0
EOCRC_1	21	23390000	23408000	18	0
EOCRC_1	21	23408000	23412000	4	0
EOCRC_1	21	23412000	23537000	125	0
EOCRC_1	21	23537000	23631000	94	0
EOCRC_1	21	23631000	23632000	1	0
EOCRC_1	21	23632000	24802000	1170	0
EOCRC_1	21	24802000	24963000	161	0
EOCRC_1	21	24963000	24978000	15	0
EOCRC_1	21	24978000	25799000	821	0
EOCRC_1	21	25799000	25961000	162	0
EOCRC_1	21	25961000	25962000	1	0
EOCRC_1	21	25962000	28484000	2522	0
EOCRC_1	21	28484000	28531000	47	0
EOCRC_1	21	28531000	31893000	3362	0
EOCRC_1	21	31893000	32046000	153	0
EOCRC_1	21	32046000	32062000	16	0
EOCRC_1	21	32062000	32142000	80	0
EOCRC_1	21	32142000	32162000	20	0
EOCRC_1	21	32162000	33234000	1072	0
EOCRC_1	21	33234000	33263000	29	0
EOCRC_1	21	33263000	34674000	1411	0
EOCRC_1	21	34674000	34724000	50	0
EOCRC_1	21	34724000	34732000	8	0.584963
EOCRC_1	21	34732000	34741000	9	0
EOCRC_1	21	34741000	34745000	4	0
EOCRC_1	21	34745000	35356000	611	0
EOCRC_1	21	35356000	35369000	13	0
EOCRC_1	21	35369000	35379000	10	0
EOCRC_1	21	35379000	35759000	380	0
EOCRC_1	21	35759000	35819000	60	0
EOCRC_1	21	35819000	35821000	2	0
EOCRC_1	21	35821000	36007000	186	0
EOCRC_1	21	36007000	36191000	184	0
EOCRC_1	21	36191000	36199000	8	0
EOCRC_1	21	36199000	42296000	6097	0
EOCRC_1	21	42296000	42301000	5	0.584963
EOCRC_1	21	42301000	44109000	1808	0
EOCRC_1	21	44109000	44172000	63	0
EOCRC_1	21	44172000	44174000	2	0
EOCRC_1	21	44174000	45614000	1440	0
EOCRC_1	21	45614000	45701000	87	0
EOCRC_1	21	45701000	48129895	2429	0
EOCRC_1	22	0	18339000	18339	0
EOCRC_1	22	18339000	18390000	51	0
EOCRC_1	22	18390000	18394000	4	0
EOCRC_1	22	18394000	19192000	798	0
EOCRC_1	22	19192000	19271000	79	0
EOCRC_1	22	19271000	19278000	7	0
EOCRC_1	22	19278000	20764000	1486	0
EOCRC_1	22	20764000	20948000	184	0
EOCRC_1	22	20948000	21018000	70	0
EOCRC_1	22	21018000	21317000	299	0
EOCRC_1	22	21317000	22445000	1128	0
EOCRC_1	22	22445000	22564000	119	0
EOCRC_1	22	22564000	23954000	1390	0
EOCRC_1	22	23954000	24097000	143	0
EOCRC_1	22	24097000	24098000	1	0
EOCRC_1	22	24098000	26878000	2780	0
EOCRC_1	22	26878000	26935000	57	0
EOCRC_1	22	26935000	31568000	4633	0
EOCRC_1	22	31568000	31728000	160	0
EOCRC_1	22	31728000	31729000	1	0
EOCRC_1	22	31729000	32327000	598	0
EOCRC_1	22	32327000	32370000	43	0
EOCRC_1	22	32370000	32472000	102	0
EOCRC_1	22	32472000	32475000	3	0
EOCRC_1	22	32475000	35140000	2665	0
EOCRC_1	22	35140000	35314000	174	0
EOCRC_1	22	35314000	35836000	522	0
EOCRC_1	22	35836000	35841000	5	0.584963
EOCRC_1	22	35841000	36023000	182	0
EOCRC_1	22	36023000	36288000	265	0
EOCRC_1	22	36288000	36712000	424	0
EOCRC_1	22	36712000	36841000	129	0
EOCRC_1	22	36841000	36842000	1	0
EOCRC_1	22	36842000	37102000	260	0
EOCRC_1	22	37102000	37188000	86	0
EOCRC_1	22	37188000	40456000	3268	0
EOCRC_1	22	40456000	40531000	75	0
EOCRC_1	22	40531000	40534000	3	0
EOCRC_1	22	40534000	42086000	1552	0
EOCRC_1	22	42086000	42125000	39	0
EOCRC_1	22	42125000	42128000	3	0
EOCRC_1	22	42128000	43792000	1664	0
EOCRC_1	22	43792000	43842000	50	0
EOCRC_1	22	43842000	44363000	521	0
EOCRC_1	22	44363000	44383000	20	0
EOCRC_1	22	44383000	44395000	12	0
EOCRC_1	22	44395000	45001000	606	0
EOCRC_1	22	45001000	45037000	36	0
EOCRC_1	22	45037000	45039000	2	0
EOCRC_1	22	45039000	46998000	1959	0
EOCRC_1	22	46998000	47105000	107	0
EOCRC_1	22	47105000	47107000	2	0
EOCRC_1	22	47107000	47586000	479	0
EOCRC_1	22	47586000	47643000	57	0
EOCRC_1	22	47643000	47652000	9	0
EOCRC_1	22	47652000	48250000	598	0
EOCRC_1	22	48250000	48259000	9	0
EOCRC_1	22	48259000	48262000	3	0
EOCRC_1	22	48262000	50249000	1987	0
EOCRC_1	22	50249000	50331000	82	0
EOCRC_1	22	50331000	50332000	1	0
EOCRC_1	22	50332000	51304566	973	0
EOCRC_1	8	114394000	115022000	628	0.584963
EOCRC_1	8	115022000	115023000	1	0.584963
EOCRC_1	8	115023000	115798000	775	0.584963
EOCRC_1	8	115798000	115799000	1	0.584963
EOCRC_1	8	115799000	116859000	1060	0.584963
EOCRC_1	8	116859000	117170000	311	0.584963
EOCRC_1	8	117170000	117176000	6	0.584963
EOCRC_1	8	117176000	117382000	206	0.584963
EOCRC_1	8	117382000	117384000	2	0.584963
EOCRC_1	8	117384000	118969000	1585	0.584963
EOCRC_1	8	118969000	118972000	3	0.584963
EOCRC_1	8	118972000	119087000	115	0.584963
EOCRC_1	8	119087000	119090000	3	0.584963
EOCRC_1	8	119090000	120072000	982	0.584963
EOCRC_1	8	120072000	120383000	311	0.584963
EOCRC_1	8	120383000	120388000	5	0.584963
EOCRC_1	8	120388000	120724000	336	0.584963
EOCRC_1	8	120724000	120952000	228	0.584963
EOCRC_1	8	120952000	120954000	2	0.584963
EOCRC_1	8	120954000	121556000	602	0.584963
EOCRC_1	8	121556000	121557000	1	0.584963
EOCRC_1	8	121557000	121672000	115	0.584963
EOCRC_1	8	121672000	121674000	2	0.584963
EOCRC_1	8	121674000	121965000	291	0.584963
EOCRC_1	8	121965000	122315000	350	0.584963
EOCRC_1	8	122315000	122319000	4	0.584963
EOCRC_1	8	122319000	122572000	253	0.584963
EOCRC_1	8	122572000	122587000	15	0.584963
EOCRC_1	8	122587000	123030000	443	0.584963
EOCRC_1	8	123030000	124412000	1382	0.584963
EOCRC_1	8	124412000	124415000	3	0.584963
EOCRC_1	8	124415000	124489000	74	0.584963
EOCRC_1	8	124489000	124851000	362	0.584963
EOCRC_1	8	124851000	124855000	4	0.584963
EOCRC_1	8	124855000	124987000	132	0.584963
EOCRC_1	8	124987000	124988000	1	0.584963
EOCRC_1	8	124988000	126446000	1458	0.584963
EOCRC_1	8	126446000	126452000	6	0.584963
EOCRC_1	8	126452000	126525000	73	0.584963
EOCRC_1	8	126525000	127397000	872	0.584963
EOCRC_1	8	127397000	127417000	20	0.584963
EOCRC_1	8	127417000	127484000	67	0.584963
EOCRC_1	8	127484000	129051000	1567	0.584963
EOCRC_1	8	129051000	129115000	64	0.584963
EOCRC_1	8	129115000	129119000	4	0.584963
EOCRC_1	8	129119000	129492000	373	0.584963
EOCRC_1	8	129492000	129499000	7	0.584963
EOCRC_1	8	129499000	130057000	558	0.584963
EOCRC_1	8	130057000	130442000	385	0.584963
EOCRC_1	8	130442000	131880000	1438	0.584963
EOCRC_1	8	131880000	132012000	132	0.584963
EOCRC_1	8	132012000	132014000	2	0.584963
EOCRC_1	8	132014000	134588000	2574	0.584963
EOCRC_1	8	134588000	134670000	82	0.584963
EOCRC_1	8	134670000	134686000	16	0.584963
EOCRC_1	8	134686000	135577000	891	0.584963
EOCRC_1	8	135577000	135867000	290	0.584963
EOCRC_1	8	135867000	135877000	10	0.584963
EOCRC_1	8	135877000	136223000	346	0.584963
EOCRC_1	8	136223000	136239000	16	0.584963
EOCRC_1	8	136239000	136635000	396	0.584963
EOCRC_1	8	136635000	136643000	8	0.584963
EOCRC_1	8	136643000	138237000	1594	0.584963
EOCRC_1	8	138237000	138321000	84	0.584963
EOCRC_1	8	138321000	138331000	10	0.584963
EOCRC_1	8	138331000	138718000	387	0.584963
EOCRC_1	8	138718000	138719000	1	0.584963
EOCRC_1	8	138719000	139194000	475	0.584963
EOCRC_1	8	139194000	139198000	4	0.584963
EOCRC_1	8	139198000	140444000	1246	0.584963
EOCRC_1	8	140444000	140462000	18	0.584963
EOCRC_1	8	140462000	140572000	110	0.584963
EOCRC_1	8	140572000	140587000	15	0.584963
